,DIVERSIDADE (DI),DI RELATIVO,FRAC Its,VELOC FOBJ,VELOC X,NP,Fo,CRo,fmin,fmax,AD_fmin,AD_fmax,DELTA FOBJ,DELTA VX,r_fitness,F,CR
69,40.05069457247106,1.2666907476669396,0.96,0.0,0.0,360.0,0.8004497698543156,0.8576105495906985,6.512376333931397e-07,0.03159924067902624,5.2328368448141295e-06,9.064364025288063e-06,-2.0,-2.0,0.9999793907189096,0.5015903720622632,0.5046670763139379
70,39.849944254816926,1.260341580126198,1.000033333333333,1.0,2.0,360.0,0.5015903720622632,0.5046670763139379,4.958801257895619e-07,0.0126316186500899,3.984505286223558e-06,3.6234285132373313e-06,1.0,2.0,0.9999607429467652,0.6075235584938259,0.6715863898629629
71,39.849944254816926,1.260341580126198,1.000033333333333,0.0,0.0,360.0,0.6075235584938259,0.6715863898629629,4.958801257895619e-07,0.0126316186500899,3.984505286223558e-06,3.6234285132373313e-06,-1.0,-2.0,0.9999607429467652,0.6007637240318571,0.7408368128837638
72,10.614035425965152,0.6548299201512169,0.24,1.0,2.0,360.0,0.3622928232421824,0.3081027253305243,49.904965133868295,182.408399682175,0.611407137612526,0.6733565765106633,1.0,2.0,0.7264108164929806,0.4373349136477568,0.19853241824595386
73,8.696360378604135,0.5365194993034168,0.36,1.0,2.0,360.0,0.4373349136477568,0.19853241824595386,27.615533870121716,158.07578095358852,0.33832975279876965,0.5835332521836677,0.0,0.0,0.8253019298495212,0.460482600028823,0.19437015256208973
74,6.289058753311702,0.38800170491073455,0.48,1.0,2.0,360.0,0.460482600028823,0.19437015256208973,15.394810656680804,66.05715484578131,0.18860842989148136,0.2438485273621787,0.0,0.0,0.766947112805238,0.3439096515943461,0.4612409085311398
75,4.926769992438712,0.30395568426875585,0.6,1.0,2.0,360.0,0.3439096515943461,0.4612409085311398,11.192318514404173,43.8592548946679,0.13712189574290373,0.16190547022856264,0.0,0.0,0.7448128441469521,0.396025489440646,0.4499673168559447
76,2.9127617755768376,0.17970201571539016,0.72,2.0,2.0,360.0,0.396025489440646,0.4499673168559447,3.399962495808557,15.260014055648591,0.04165439915599672,0.05633200466601241,1.0,0.0,0.7771979446801336,0.00446702571033325,0.4577491237933144
77,2.406279162610823,0.14845471384609601,0.84,1.0,2.0,360.0,0.00446702571033325,0.4577491237933144,2.5722644774604664,11.768755027133475,0.031513915642016166,0.04344409911314872,-1.0,0.0,0.7814327453048366,0.4589468598572724,0.18293137366836912
78,1.4891048991054434,0.0918699065006498,0.96,2.0,2.0,360.0,0.4589468598572724,0.18293137366836912,1.080679142463553,3.849575395877189,0.013239863797095177,0.014210622504797129,1.0,0.0,0.7192731583797692,0.14871021092067951,0.4070061043772968
79,1.3886738329710888,0.08567384021877372,1.000033333333333,1.0,2.0,360.0,0.14871021092067951,0.4070061043772968,0.8546119130982232,3.3057380809539727,0.010470217184909742,0.012203059074639843,-1.0,0.0,0.7414762173621454,0.4942667308160408,0.34739326723141456
80,1.3886738329710888,0.08567384021877372,1.000033333333333,0.0,0.0,360.0,0.4942667308160408,0.34739326723141456,0.8546119130982232,3.3057380809539727,0.010470217184909742,0.012203059074639843,-1.0,-2.0,0.7414762173621454,0.3911751230687622,0.1272667869477663
81,1856.7960381369846,1.1700928081095356,0.24,1.0,2.0,360.0,0.6948638844637814,0.1808382128205002,7918.538374262362,12198.156655376368,0.9377077114257796,0.86917553560135,1.0,2.0,0.3508413936648168,0.5950085793844273,0.4656448255660301
82,1937.921272092871,1.2212153066814455,0.36,1.0,2.0,360.0,0.5950085793844273,0.4656448255660301,7490.881652202867,11693.854955194092,0.8870649049930058,0.83324168815667,0.0,0.0,0.3594172596714462,0.8589587724536856,0.17591089628481596
83,1975.39030903767,1.2448270818874554,0.48,1.0,2.0,360.0,0.8589587724536856,0.17591089628481596,7056.093335681386,10975.8938283896,0.8355775801900867,0.7820836103780741,0.0,0.0,0.35712813498336593,0.7562733433412765,0.10777309256414712
84,2000.3327288513544,1.26054498813101,0.6,0.0,0.0,360.0,0.7562733433412765,0.10777309256414712,7056.093335681386,10069.56196021794,0.8355775801900867,0.7175032389984799,-1.0,-2.0,0.299265115646732,0.8159899255265177,0.4572152583079111
85,2020.260501815968,1.273102826121083,0.72,1.0,2.0,360.0,0.8159899255265177,0.4572152583079111,6525.976009838429,9684.108977734157,0.7728014615544729,0.6900379168219675,1.0,2.0,0.3261149761074512,0.7489936176608362,0.27183936974719203
86,2054.6403204239728,1.2947678758471148,0.84,1.0,2.0,360.0,0.7489936176608362,0.27183936974719203,6117.5211445449595,9250.514940502968,0.7244325254134341,0.6591423200370332,0.0,0.0,0.3386831777591466,0.9685774162678688,0.14772864738862973
